mipvu_id,case_id,document_id,sentence_id,lexical_unit,lemma,decision_type,review_status,contextual_meaning,basic_meaning,confidence,semantic_shift_risk,review_notes,source_path
lincoln-lyceum-address_s01_p04_s04_lu003,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s04,mounting,mounting,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s04_lu004,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s04,the,the,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s04_lu005,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s04,stage,stage,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s04_lu006,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s04,of,of,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s04_lu007,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s04,existence,existence,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s04_lu008,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s04,found,found,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s04_lu009,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s04,ourselves,ourselves,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s04_lu010,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s04,the,the,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s04_lu011,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s04,legal,legal,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s04_lu012,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s04,inheritors,inheritors,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s04_lu013,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s04,of,of,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s04_lu014,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s04,these,these,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s04_lu015,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s04,fundamental,fundamental,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s04_lu016,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s04,blessings,blessings,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s05_lu001,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s05,We,we,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s05_lu002,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s05,toiled,toiled,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s05_lu003,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s05,not,not,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s05_lu004,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s05,in,in,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s05_lu005,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s05,the,the,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s05_lu006,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s05,acquirement,acquirement,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s05_lu007,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s05,or,or,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s05_lu008,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s05,establishment,establishment,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s05_lu009,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s05,of,of,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s05_lu010,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s05,them,them,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s05_lu011,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s05,they,they,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s05_lu012,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s05,are,are,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s05_lu013,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s05,a,a,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s05_lu014,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s05,legacy,legacy,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s05_lu015,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s05,bequeathed,bequeathed,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s05_lu016,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s05,us,us,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s05_lu017,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s05,by,by,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s05_lu018,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s05,a,a,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s05_lu019,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s05,once,once,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s05_lu020,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s05,hardy,hardy,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s05_lu021,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s05,brave,brave,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s05_lu022,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s05,and,and,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s05_lu023,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s05,patriotic,patriotic,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s05_lu024,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s05,but,but,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s05_lu025,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s05,now,now,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s05_lu026,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s05,lamented,lamented,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s05_lu027,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s05,and,and,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s05_lu028,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s05,departed,departed,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s05_lu029,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s05,race,race,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s05_lu030,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s05,of,of,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s05_lu031,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s05,ancestors,ancestors,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu001,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,Theirs,theirs,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu002,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,was,was,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu003,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,the,the,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu004,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,task,task,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu005,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,and,and,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu006,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,nobly,nobly,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu007,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,they,they,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu008,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,performed,performed,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu009,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,it,it,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu010,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,to,to,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu011,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,possess,possess,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu012,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,themselves,themselves,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu013,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,and,and,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu014,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,through,through,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu015,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,themselves,themselves,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu016,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,us,us,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu017,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,of,of,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu018,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,this,this,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu019,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,goodly,goodly,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu020,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,land,land,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu021,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,and,and,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu022,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,to,to,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu023,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,uprear,uprear,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu024,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,upon,upon,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu025,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,its,its,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu026,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,hills,hills,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu027,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,and,and,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu028,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,its,its,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu029,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,valleys,valleys,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu030,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,a,a,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu031,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,political,political,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu032,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,edifice,edifice,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu033,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,of,of,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu034,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,liberty,liberty,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu035,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,and,and,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu036,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,equal,equal,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu037,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,rights,rights,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu038,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,it,it,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu039,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,is,is,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu040,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,ours,ours,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu041,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,only,only,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu042,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,to,to,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu043,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,transmit,transmit,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu044,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,these,these,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu045,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,the,the,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu046,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,former,former,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu047,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,unprofaned,unprofaned,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu048,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,by,by,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu049,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,the,the,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu050,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,foot,foot,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu051,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,of,of,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu052,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,an,an,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu053,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,invader,invader,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu054,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,the,the,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu055,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,latter,latter,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu056,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,undecayed,undecayed,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu057,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,by,by,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu058,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,the,the,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu059,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,lapse,lapse,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu060,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,of,of,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu061,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,time,time,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu062,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,and,and,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu063,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,untorn,untorn,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu064,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,by,by,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu065,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,usurpation,usurpation,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu066,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,to,to,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu067,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,the,the,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p04_s06_lu068,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p04_s06,latest,latest,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
